,asin,reviewText,overall
1110612,B005CWJB5G,"I upgraded from a 2010 HP Envy 14 to the 13"" MacBook Pro about 3 weeks ago. I tinker at a basic level, so I opted to purchase a SATA III SSD and 2x4GB 1600MHz RAM on my own and installed it. So, I had an upgraded MBP 13"" I was very proud of.Over the next week, I came to realize I should probably return the SSD, RAM, and MBP for a BTO MacBook Air with 8 GB of RAM. This was based on the following:1) Lighter Weight: I carry my laptop everywhere I go, often making 3 or more trips with the laptop in my bag. The extra 1.5 lb. from the MacBook Pro makes a difference to me, and I'm not a small guy at all.2) Better resolution: The MBP 13"" resolution maxes out at 1280x800. The 1440x900 on the MBA is more functional and allows better detail useful for work. Buyers should be aware that the MacBook Pro 13"" has a better color gamut though - intensive Photoshop work requiring color accuracy might be better on the MBP.3) Sufficient RAM: Running a memory clearing app (Clear Memory) showed me that I hover right at 4GB of RAM usage in my daily tasks, mostly involving Excel, Word, PowerPoint, and Outlook on Windows Office 2011 for Mac on top of 5-15 open Chrome browser tabs. Getting 8GB of RAM would put me in the clear, meaning I would never need or use the maximum of 16GB allowed by the MacBook Pro.4) Comparable performance: The lower clockspeed and voltage of the i5 on the MBA had me concerned at first, but most benchmarks show the MBP i5 outperforming the MBA's i5 by only about 5-10%. Since I did nothing that required that additional speed and the MBP i5 seemed plenty zippy to me, I decided that the MBA's i5 wouldn't be a noticeable downgrade in performance.5) Sufficient disk space: 128GB is plenty for me. I access most of my work files from a shared server and store videos/photos/music on an external HDD to save space anyway.Basically, I came to the conclusion that buying the MacBook Air upgraded to 8GB for $100 was a better bang for the buck, with sufficient future proofing, when compared to buying a stock 13"" MacBook Pro with user-upgraded SSD and RAM.I got my MacBook Air in the mail last week and returned my MacBook Pro. I haven't looked back - the performance feels identical to me, packed into a tighter and more portable shell.",5.0
1110613,B005CWJB5G,"Going from a White Macbook circa 2008 to the 2012 Macbook Air is a massive leap forward in technology for me. The big question is deciding which one will be best for you: The 13"" Macbook Pro or the 13"" Macbook Air.Things I like:It's fast! I plan on using this when I travel for Office, Adobe Lightroom and other photography applications. I'm able to move quickly, even when shuffling around hundreds of photos in Lightroom. This is remarkably different from my old Macbook.The SSD. Absolutely fast. Bootup/shutdown/restart times are in seconds. Yes, it's pricy, but I love it.Solid build. It feels much like other Macbook Pros, despite the thinness. Yes, it feels like it'll be a magnet for scratches, so I'm off to find a case/skin.Opposite side USB ports! The most annoying thing about my Macbook (old White, new MBP as my office computer) is that there's not enough spacing between the USB ports, so a chunkier flashdrive and another USB device won't fit. Now I don't feel like I have to choose what gets plugged in.USB 3.0. I've got enough USB 3.0 flash drives and the speed increase will be noticeable. Thunderbolt technology is supposed to be a lot faster, but a lot more expensive and quite frankly, cost-prohibitive.Weight: I've gotten used to heavier laptops so this feels downright thin. Thin enough that I don't notice it in my bag.Screen resolution: 1440x900 gives me more real estate than the 1280x800 of the 13"" Macbook Pro. The screen was bright and vivid.---Things I don't like:Non-upgradeable: So much for adding more RAM down the road.New Magsafe power connector: This might cause an issue with places that have older Macbooks as well and determining which is which. That's what labels are for.Aluminum case: It's beautiful but I'm feeling worried that I'm going to scratch it.Software update: 350MB worth of fixes out of the box. Ugh.---Sound. It's decent enough - it seems like any other laptop's audio that I've ever used. If you're serious about audio, you'll have external speakers (or even pair it up with Airplay speakers.)Battery: I got about 6 hours in a torture test of watching video while surfing the web on WiFi. It's pretty decent and within the 5-7 range that Apple stated.DVD drive: I don't miss it. I thought I would, but I don't. It just adds weight and bulk to the computer.The webcam is also a higher resolution 720p camera. It's quite nice, but now the downside is that during Facetime, my friends and family can see my ugly self more clearly. Also, early adopters won't have the computer come with the newest version of OS X - Mountain Lion. That will come in mid/late July. It's nice that this will come gratis to those who bought early.The big question is Macbook Air or Macbook Pro? It comes down town a number of issues. If this will be your primary computer, then Macbook Pro is the way to go. The MBP is a faster computer with more storage and an optical drive. If you plan on doing any high-end computing, you'll notice the difference. If this is going to be a secondary computer or if weight is the deciding factor, then the Macbook Air is for you. Either way, you can't go wrong.",5.0
1110614,B005CWJB5G,"Best laptop I've ever used.  Yeah, it's more expensive but it's worth every penny when I compare it to the others I've owned.",5.0
1110615,B005CWJB5G,Great computer but the  one I order could not transfer file so I returned it. Love the light weight and the portability of this laptop,3.0
1110616,B005CWJB5G,"Our family collectively owns at least one of nearly every Apple device.  All of these devices have great features however come with a number of costs: counter-intuitive functions; arbitrary restrictions; software updates that make major changes without warning or explanation and almost zero instructions.  Why I thought purchasing a MacBook Air when my Asus netbook died was a good idea is a question I am still pondering.  I have never owned a Mac computer & I expected a learning curve. But right out of the box I had to call support because I was not aware the Trackpad is also the &#34;Enter&#34; button. Gee, thanks Apple for making me feel like a complete idiot.  The new MacBook Air has a magnetic power cord which absolutely trumps all of Apple's previous idiotic decisions.  The power cord constantly falls out during use & is easily knocked out when not in use if accidentally bumped. Really, really terrible & a constant source of frustration which alone is a reason not to purchase this laptop.  Recently, after installing an Apple update my computer began asking me for a keychain password. I have never created a keychain password so I had no idea what that password could possibly be.  I had to use my iPhone to access apple.com because I couldn't access Safari on my computer due to not knowing this mysterious keychain password.  After spending many frustrating minutes just trying to locate the phone # for support I reached a recording indicating support was closed. I hunted around the internet & thankfully found instructions on how to delete the keychain password which finally allowed me to use my computer properly again. But WHY?!!! was I put through this frustration? There are dozens of other issues with the MacBook but another more frustrating one is with Safari. Deleted cookies continue to reappear no matter how many times you delete them. I had to download a 3rd party software program to circumvent this as there is no Apple fix to this problem.  I am not a fan of Apple. I think the company is arrogant & assumes its products are so great its customers will happily jump through all of its complicated hoops just to use its products.  If I could return this computer I absolutely would. I hate it & believe me, I realize hate is a really strong word.",1.0
1110617,B005CWJB5G,"At last I found a notebook that is light to carry, no battery woes, higher resolution, unbelievable speed and performance and a far more superior design compared to its contemporaries in the market. The speed and performance of the Apple MacBook Air is attributed to the Intel Core i5 processor. Since I am a web designer I wanted a faster processor that can ensure rapid graphics, the Intel HD Graphics 4000 processor does this job fine. Data transfer is done at lightning speed thanks to the Apple Thunderbolt technology.The MacBook Air also provides two USB 3.0 ports that ensure quicker transfer than its predecessor. The multi-touch track pad is absolutely fun to work with especially which rotating images. The HD webcam gives better image resolution making my web chat real. Overall a great notebook to work with.",4.0
1110618,B005CWJB5G,"This is with out a doubt the best laptop that can be had at this price range. If not because it sports the latest Ivy-Bridge, amazing unibody design, USB 3.0, Thunderbolt, and many other cool features, then simply for the damn trackpad. I'm serious, go into an electronics store, and try out the trackpads on other ultrabooks and you will be immediately struck with the feeling of amazement on how such a simple part of a computer can make or break an immersive experience. And Mountain Lion takes full advantage of this wonderful trackpad. Sure, OSX does take a bit to learn when switching from a Windows OS, but in the end it honestly is more efficient at doing the things you love doing (surfing, writing e-mails, watching videos etc.)Overall this is a superb laptop. It may seem expensive at first, but Macs last so long, and they are built with such attention-to-detail that it makes the couple extra hundred bucks worth it. And yes, Macs used to be overpriced, but with this Macbook Air, that ""Apple Tax"" is dwindling ever more rapidly. You won't be disappointed!",5.0
1110619,B005CWJB5G,"Completely silent comparing to previous generation, very fast machine - I was able to watch 1080p videos from local network and Internet with no hiccups and no fan noise, something previous generation MBA could not do.I remove 1 star for 2 reasons:1. Apple still does not offer anti-glare screen - what a shame for otherwise perfect laptop.2. Wifi connection to my home network periodically freezes, and I have to turn Wifi on/off to restore.",4.0
1110620,B005CWJB5G,"So light, so fast, and so easy to use. I did not realize how much better a computing experience this computer was until I switched from Windows 7 to OS X.",5.0
1110621,B005CWJB5G,"Long time Windows owner.I've wanted a Mac for a while so here I am.So far I like it...a lot...While it WILL take a while to learn the new software, I'm glad I bought it.I am very impressed with how quickly it starts up.",5.0
1110622,B005CWJB5G,"PRO:- Chiclet backlit keyboard- Not that much bloatware compared to the UX31A- Very fast SSD - great write speeds- (Related to SSD) Fast bootup and sleep resume times (faster than the UX31A)- Great Apple warranty support- Enough hard drive space by stock - I had around 108GB available by stock which is pretty good compared to some other ultrabooks- Very loud and clear speakers- Display is not overly saturated- USB 3.0 ports- Get the satisfaction of having a Mac ;)- Ability to dualboot/use Parallels to get Windows 7- VERY thin and light and small- Looks nice and original, design-wise- AMAZING trackpad. Seriously... no other laptop has this good of a trackpad.Cons:- The resolution could be higher.- Battery life is okay. I get ~6 or 6.5 hours, which is fine, but it really should be higher.I ordered the laptop here at Amazon, really a great price: http://amzn.to/13Vr03T",5.0
1110623,B005CWJB5G,"I once had a macbook pro 13&#34; and lost it. I was determined to buy another since my God does apple make great computers. If you're reading this review, you probably already know all about macbooks and want to get one. This one is amazing for the price. I picked it up for $1020 tax-free (retail $1200) and couldn't be happier. Do yourself a favor and click the order button.",5.0
1110624,B005CWJB5G,I just love how people waste their money on outdated hardware and then try to tell everyone else what a great buy they got.  Apple has never given equal hardware for equal prices. Your paying four or more times the cost of the technology. In this case out-dated hardware. Sure their are thousands of idiot minded diehard Apple Users; you can see them standing in lines; who are most likely also Obama supporters. The game here is to train the technology sheep; and then feed them hardware fodder; and once they get their fill; they will follow wherever you take them. (mostly to their banks to withdraw some more money to hand over),1.0
1110625,B005CWJB5G,Faster than my old MacBook Pro. Lighter than my old MacBook Pro and good enough to go. Extremely light and easy!,4.0
1110626,B005CWJB5G,"We use this mainly around the house. We have we have a macbook pro and network storage, so storage space limitations and the lack of a cd drive were not big issues for us. This is a classic apple product -- beautiful design, it feels great in your hands, screen resolution is amazing, all the features you need, and you really don't find yourself missing those features you thought you'd miss.",5.0
1110627,B005CWJB5G,I was unsure I am able to use MAC OS since I use windows for more than ten years.  But this laptop really enlighten me with its slender figure and I like MAC OS more than windows now!,5.0
1110628,B005CWJB5G,"This is my first Mac ever. I love it. I have been a PC user for 20+ years. My work demands that I be on a computer 18 hours/day. My new Mac makes it soooooo much more enjoyable.It runs cool and silent. No moving parts! I am not sure why people say this unit is so fragile. They must be rough or clumsy in general. I baby ALL of my electronics. They all get covers and cases to protect them. I always treat my computers very carefully/cautiously.I've owned my Mac going on 8 months... and it is NOT a flimsy/fragile machine --  it is EXTREMELY lightweight! I can work from my lap all day long and hardly notice it.I LOVE IT! I also highly recommend getting yourself a clear, plastic shell. They run $15-$30. On an additional note, the lighted keyboard is very easy on old eyes.I also own an iPad and an iPhone... EVERYTHING is integrated seamlessly... all of my docs, memos, to-do's, etc. If I take a pic with my iPhone, it is transferred to my Mac automatically. Ditto for notes, docs, etc. What a concept!I will NEVER go back to Windows.... even Windows 8. I have it and... ugh. Never. Forget it. I'm sold 100% on the Mac.",5.0
1110629,B005CWJB5G,"Best OS(operating system), best hardware designs, superior quality, super light, no PC can get near it. If you are looking for computers to help you to do the job, this is it. but if you are looking for computers that need your help, then PC is for U.",5.0
1110630,B005CWJB5G,Switched over from PC.  The best decision of my life.  I wonder why I kept using windows based PCs all these years.  Just plain and simple love it.,5.0
1110631,B005CWJB5G,"The Macbook Air created an entirely new line of portable computing products. Just like the iphone, the entire industry copied Apple's breakthrough design. The Macbook Air sounded an unceremonious death knell for the absurd netbook phase in personal computing, and engendered hordes of copycat 'ultrabooks'.The macbook Air line is pretty much a default choice for a portable Mac. It is more than sufficient for the computing needs of 3 out of 4 users. Gone are the days when people cared about RAM upgradability or crashing hard disks. Combined with ubiquitous wi-fi and cloud storage, this thin, light and sturdy bad boy is likely to last you 5-6 years easily. I do not know of any significant cons to this line of highly personal computers.Unless you have some really strong reasons to go for the Macbook Pro (firewire ports, bleeding edge CPU performance), pick the Macbook Air that works for you best: 11 inch if you want super-light, and 13 inch if you care more about screen size.And then forget about looking at Amazon reviews of laptops for the next 5 years.",5.0
1110632,B005CWJB5G,"I had high hopes for the 13 inch MB Air.  The Air lost me on ergonomics. The sleek design suggested light weight, and it is.  However, the weight is distributed over a body that's deeper than the RMBP giving a heavier feel than expected; in fact, the new MB with Retina display ""feels"" less weighty, yet sports a superior optical presentation.  As for battery life, 5% per 20 minutes works out to just less than 7 hrs.; not bad for running a Mandlebrot calculation series.  Still, I've decided that the Pro with Retina will do but will now wait to learn if Apple adds touch screen in the next iteration.",2.0
1110633,B005CWJB5G,"I reluctantly bought this because I was a Windows power user but after working with a network engineer he stated Apple is the future in private industry. I took the plunge since he stated Parallel 7 can allow you to run windows on mac. After 2 weeks of use this has to be one of the best ultra books  I ever used. Thin, light, and powerful with the option of windows. if you just want something simple Mac os is easy for average users simple clean and easy but if you want a power pc that is light this is a good purchase at max specs. I use my windows software with no issues and the mac side has better development software for pictures, movies, and office than windows. A great buy for it's size and features worth every penny. Just on thing expensive accessories but it is worth the investment.",4.0
1110634,B005CWJB5G,I've been a Mac user since the first iMac came out and haven't been disappointed yet. This is the best iteration of the Mac concept so far,5.0
1110635,B005CWJB5G,"Ok let's get a couple things out of the way first and foremost so this review is PERFECTLY understood by anyone that stumbles across it.1.  I'm an avid gamer and I play my games on a custom PC running Windows 7 Professional2.  I have neither desire nor expectations concerning GAMING on this MacBook Air (ok, MAYBE minecraft or Civilization 4 and/or 5Now that we're clear on that, I absolutely LOVE this machine.  I have Microsoft Office University (4 year license) and run Office on my PC as well as my Mac and have had ZERO issues going back and forth between PC/Mac.  Something may come up down the road because the PC runs Office 2013 and the Mac runs Office 2011 but so far I've had NO ISSUES at all.  I love that.  I don't always want to sit on the couch and use Office.  Sometimes I want to sit at my desk and work with Office.  I have the best of both worlds here as far as I'm concerned.  No, this is not a MS Office review so let's move on.The MacBook Air boots from POWERED DOWN to FULLY OPERATIONAL in less than 10 seconds.  It boots from SLEEP mode to FULLY OPERATIONAL in 2 to 3 seconds.  Now this is a brand new machine and all I have installed is Office and 5 or 6 other app's so far but at this moment the speed and the super light mobility of the MacBook Air has made my life so much easier...I use my iPad mini during lecture to take handwritten notes on my Professor's 'Powerpoint' slides (not actually Powerpoint but Apple's version, I forget the name) because I can sketch drawings and such with ease.  I send those notes to my Cloud/Dropbox/Google Drive and when I get home I work with them on the Mac OR PC.The keyboard is backlit and high quality regarding key responsiveness.  I like the 'chicklet' style.  It doesn't have a full size numpad but being a great typist it doesn't bother me at all.  The aluminum body/case or whatever you call it is tight and strong.  It feels strong.  If you've held a cheap half plastic laptop in your hands you know what I mean.  The Air is solid.  The screen looks fantastic and clear.I haven't even connected a mouse to it yet because I haven't needed it.  The touchpad/trackpad/whatever works great, stock, right out of the box.  Long time Mac users list an app as a MUST HAVE that lets you reassign a gazillion new gestures to the pad and I'm going to download that next but I had to comment on it anyway because as I said, this is my first Mac, and I'm impressed with the touchpad.  I've been using a hot rod gaming mouse for the last 20 years and I say this honestly... I don't miss it.  I haven't needed it, at least not yet.  The built in WiFi is running great right out of the box.  I have a Netgear router that does N protocol and my Mac zips right along surfing the net and downloading fairly large files.Well, what more to say?  I love this machine.  Super light, super quick boot up/refresh from sleep and it has a great keyboard.  The only drawback I can think of is that I wish you got a little bit more for your $ from Apple but this is just my opinion.  What I mean is that I bought a 128 GB model and I wish that for the price I could've gotten a 256 GB.  Honestly, if I could've afforded it RIGHT NOW, I'd have gotten the highest capacity Solid State Drive that they offer.  I'm going to guess that most Apple customers feel this way as well but what are we gonna do?The bottom line is this:  This machine is light, fast, sturdy, stylish, easy to transport, and rock solid when it comes to running all the software I need to use.*THIS IS NOT A FANCY LOOKING GAMER MACHINE*This is a great laptop for college students and, for lack of better words, ADULT computing.Simply put, &#34;I love it&#34;.I hope my review helps somebody make a good decision about whether or not they buy the product.",5.0
1110636,B005CWJB5G,"This computer replaced my wife's 2008 unibody Macbook.  That computer never needed repair, and the only changes we made to it were a replacement of 5400-rpm HD with a 256 GB Samsung 830 SSD and the battery, both last year.  The SSD in the older 2 GHz CoreDuo made a substantial difference in overall speed, but we decided to sell it off this year and get her a brand new Air.We're both very glad we did.PRO's:--Freakishly lightweight--Typical (read: excellent) Apple build quality--Apple-branded SSD means Power Nap works; nice to have Time Machine backups run even if she's closed the lid--The 1.8 GHz i5 CPU is nice, without the heat of an i7--Glad to see integrated Intel HD4000 graphics offer excellent performance for everyday computing (was a bit concerned about that prior to purchase)--Screen is less affected by glare than the glassy, glossy 2008 unibody display--Battery life is excellent--Runs OS X :)CON's:--Well, yes, it's pricier than a crappy and unusable Windows 8 laptop...  but it's not horribly more expensive when more accurately compared to Windows 8 &#34;Ultrabooks&#34; of similar screen size and battery life--Being an Air, lacks an integrated optical CD/DVD drive; not an issue for most (or us)--Default shipping configuration includes only 4GB RAM--and can *not* be upgraded--Screen bezel is not black, but of the same aluminum used in the construction of the rest of the chassis.  Doesn't sound like a big deal except it's a bit jarring at first--at least it's taken a while for my wife's eyes to adjust...BOTTOM LINE:--Very glad we upgraded my wife's 2008 unibody to this new 13&#34; Air.  Plenty of storage space, and the i5 CPU runs all her applications with ease.  No issues whatsoever with Office 2011, Firefox w/many open tabs, and VMware Fusion 5 running a Win7 VM.--Take note that this MBA utilizes the newer &#34;Magsafe 2&#34; power connector; thankfully, adapters to allow older Magsafe1 power adapters are inexpensive and easy to connect, so it's really a non-issue.--System and battery performance is excellent.A great laptop overall.  Sometimes you really do get what you pay for.",5.0
1110637,B005CWJB5G,"I ordered this on Monday and the price dropped US30 a day after, and Amazon refund the difference after I email them. Great serviceI use this laptop mainly for school, and in home I usually use my PC which has a larger screen and more softwares. So battery life is important to me. I browse and type notes every day for about 2hrs on this Air and two days later it is still more than 50% left. So this laptop can easily lasts me 8hrs with screen brightness lower down.I am new to Mac and I found this laptop a pleasure to use. With the lack of software and support for Windows system, I would not use Mac as my main laptop. But it is far more intuitive and faster compare to Windows laptops. Simply the best ultrabook ever.",5.0
1110638,B005CWJB5G,"If you want more than a iPad and less than a full computer, this is for you.I bought it to write a book, surf and control my media center computers. This does the trick nicely.The track pad, like all track pads, sucks. Buy a mouse too go with it.",5.0
1110639,B005CWJB5G,"Oh, yes. It took me years to decide whether to keep using MS or swap to MAC. Life is never going to be the same again. This thing just works as it supposed to. Extra plus, that it looks very pretty.",5.0
1110640,B005CWJB5G,"Best laptop I have ever owned. Hands down. That's it. I've had custom built HPs, Dells, ASUSsss?, and others; but this has by far been the best. It has just enough of everything, and nothing you don't (Dramatic head tilt and stare at you Mr. HP Fingerprint reader). I really like the backlit keyboard, multi touch trackpad, and the actual display and hardware itself. I have never used this mac and thought &#34;man, if only it had a little more&#34;. Having owned the old model 11&#34; and now this 13&#34; for quite a while I can say after everyday use and carry they are the best mobile laptop on the market.",5.0
1110641,B005CWJB5G,"I recently purchased the 13"" 2012 Macbook Air with 256GB hard drive. I've spent a good amount of time with it. These are my first impressions.Not surprisingly, the first thing I noticed was that it's very light weight. When you are traveling, and picking up and moving your laptop often, having something that's lightweight is appreciated.The next obvious characteristic is that it's very slim and compact. Unless you are fortunate enough to be flying business class, or first class, you'll be mobbed up with the rest of us average joes in coach class. There is little room on that tray table. I tried using a 15"" alienware gaming laptop once on coach, and I made myself look the fool. This will fit within the confines of your crammed seat. Even if you're a lanky 6'1 guy like me.Battery life is excellent. If you are on an international flight, a flight with a layover, or on a long road trip or train ride, you will need every minute of battery life you can get. This will net 5-7 hours depending on what you're doing, and how low you can tolerate the screen brightness being.Shutdown, Boot up, sleep, and awake times are blazing, blazing fast. Perhaps the fastest of any commercial grade laptop? This is good for a laptop because you may very well find yourself using the laptop in small spurts of time, and you'll need to put it in sleep, and wake it up more often than you would a desktop machine.Another great thing is the solid state drive. This is what gives the Air it's long battery life, and its impossibly sleek dimensions, but the great thing about solid state hard drives is that they are much more reliable than optical hard drives, especially in laptops, where they experience drops, shock, and impact more than desktops. Even a minor bump has the capability to put an optical hard drive out of commission.I remember having original iPods that had optical hard drives, and I always had problems with them. I have owned every iPod Touch generation since its first release, and not one has ever had a hard drive issue, since they all use solid state storage.So you have all these great features that lend themselves well to the purposes of a laptop. The keyboard is the best I have ever used on a laptop. Keys are well spaced, and have a crisp feel. Typing is super accurate, and the adjustable backlit keys are a welcome feature to a nightowl like myself. The track pad is HUGE. I couldnt ask for any more real estate, and I have unusually long fingers too.I spent some time learning all of the trackpad gestures, and once you learn them, web surfing, file browsing, and viewing pictures will be faster, and more pleasant. I love being able to swipe instead of pressing my browsers forward and back button. When I go to a website that has tiny text, I pinch out, and increase the font size quickly and effortlessly. I rely on clicking and scrolling on a mouse less. You accomplish tasks faster.The screen is sharp, vibrant, and gorgeous. The brightness level goes high, which you will need if you ever use it outdoors on a sunny day. But make sure to set the brightness as low as you can if you are running on the battery.The laptop is as quiet as a ninja in the night. When doing basic tasks like web browsing, or listening to iTunes, or viewing pictures, its near silent. When you are running hardware intensive programs or 3D gaming, the fan starts going, but it is still pretty quiet.Even though it has integrated graphics, this laptop is still capable of running some pretty good looking modern games at moderate settings. You can run Diablo 3, Starcraft 2, Battlefield 3, MW3, Grand Theft Auto IV, and Assassins Creed on medium settings with acceptable framerates. To me, that's impressive for a super thin laptop that doesn't have a dedicated GPU.I considered the Macbook Pro because of it's more powerful specs, but in the end, i'm confident that i'll be happier with the Air. The performance meets my needs, and the sleekness, lightweight, style, and lower price give it the edge.I have used retina displays on the iPad and iPod Touch, and I know how gorgeous it is, but still there arent very many OSX apps and websites that utilize the retina display, so I don't feel that I am missing much. Plus the Retina display demands more power, and that means more battery consumption. Still, this non retina display is still sharp and beautiful.If I absolutely needed a macbook with the best hardware, I would have chose the Pro, but for my needs, the Air handles the things I need.As far as downsides go, I like the previous magsafe power adapter better. It was thinner, and less prone to accidentally being disconnected.Like all of Apple's computers, the price isn't cheap. I can't say that you're getting a bargain. But i'm willing to pay more for a good product. I think it's worth the price. And it helps that Apple products have the best resale value of any electronics brand.I don't know how tough and durable the laptop is, since I haven't dropped it, or used it in harsh conditions for long periods of time, but I have had good luck with macs in the past. No serious hardware failures so far. And I love the aluminum enclosure, which is stronger, feels better, and is much more classy than your typical plastic bodied laptops.This is what a laptop should be!",5.0
1110642,B005CWJB5G,"Let me start off by saying I've been a Windows user for 10+ years, and ""thought"" windows was the best out there and the easiest to use.  Ask me a day before I bought this computer, and I would swear nothing was better than Windows when it came to operating systems.  About a week after getting the system, and I'm seriously considering never buying a windows PC again.  If you are looking for your first mac then the MBA is perfect.I've had a iphone since January 2010 and its the best phone I have ever had.  Bought a iPad 2 last year because I wanted a travel device to watch movies on and play games on.  Then decided I'd like to trade in my iPad 2 and maybe upgrade to a Macbook to give it a try.  Loved everything Apple has made before then so I thought its only fair to try the OS and a computer from them.BEST DECISION OF MY LIFE.  There I said it.I will admit for the first few days, I hated it, everything was backwards from windows and just seemed so foreign.  Some reason thought never crossed my mind to send it back though.  Keep struggling with the OS but slowly starting to become better at using it and then after I got most of the shortcuts down and how everything works down.  I started to slowly like it then started to love it.  Everything on Mac is about being as user friendly as possible.  Once you get it down, I doubt anyone would really given the choice go back to a PC.I bought this not only to try but to replace my iPad 2 as i've said above, I wanted something with high portability while still performing extreme task and staying quick and smooth when I needed it to be.  My main computer is aAlienware AM18XR2-8728BK 18-Inch Laptop (Black)from Dell, its ""technically"" a laptop but its really a portable desktop (I know that doesn't make much since), because on battery power it can't do much of anything, everything lags and playing games are out of the question.  But when it is plugged in then I can play literally any game on the market with settings maxed out.  So that is my reason for getting this laptop other than a replacement for the iPad and trying Mac OS, I needed a portable computer for the everyday task.  Don't get me wrong my Alienware is great and I highly recommend them to Gamers but its not portable even though its a laptop, its about 2 inches thick and is really bulky.The real question is what will my next laptop be?  I can't see the future but right now I would say I would be looking at Apple MacBooks before any other computer company, sad they discontinued the 17 inch models but still I'll look at them first.If this will be your first Mac, quit second guessing yourself you will love it and then start asking why you didn't do this earlier.",5.0
1110643,B005CWJB5G,"I am techno-impaired and this is for those who follow my suit.PROS:Unbelievable speed. I thought my MacBook Pro was fast! So far (one day!), there has been almost zero time between web links. Almost spooky.Color, fonts, picture, etc. is superb. Like you could step into the screen.Light as a feather.Hard to believe but the newest version is cheaper than my old MacBook Pro. Only thing I can figure is that there are less gigs for memory. However, my old MacBook Pro had 256 GB (I think) and I never used more than 60 so it was a no brainer to take the less expensive AirBook.CONS:Really only one but a big one for me. You need to revamp all your accessory cords, etc. You will need to purchase (be sure to follow the webpage to the bottom for the proper accessories) in order to backup/transfer/and even charge (MagSafe is different) your Air. On the other hand, the USB3 is lightening fast so it's not like you have to run and make a pot of coffee if you are transferring data. Because I did not have these accessories at the time of purchase (I told you I was techno-impaired) I had to use my Airport to transfer data from old to new laptop. Took six hours.",4.0
1110644,B005CWJB5G,"I have the newest version of MacBook Air for more than a year now.It is the second MacBook Air after the previous version (the white plastic one, which used to get really hot after a couple of hours).This version of MacBook Air is lightweight, fast, has a long battery life, starts-up instantaneously, great WiFi, big enough screen, high rez , never gets too hot and is also stylish with the slim looks.The only downside being the lack of CD/DVD, but first I don't use them anymore and second - you can always add an external device if you must.It will not be an exaggeration to say the MacBook Air is the best computer I ever had.",5.0
1110645,B005CWJB5G,"Much of the computer experience is dependent on the operating system.  This is my first Mac.  I learned the system quick; not too much of a learning curve but does require some effort.  My wife has been a little slower to pick up on it.  There are some differences in shortcuts between it and a Microsoft computer, but I should pick those up over time.  I haven't had a better laptop to date and expect to stay with Mac for the foreseeable future.  The Air is light and has tremendous build quality.",5.0
1110646,B005CWJB5G,"The Mabook Air just rocks.  I gave up a iPad 3 ""New iPad"" to buy this.  I the ipad works good for most stuff,  but when you need a real computing OS,  OSX beats IOS hands down.  The ability to download whatever you need is a plus in my book.  Speaking of books,  the macbook air is smaller, lighter than any book I have carried.  The weight is awesome. The size, the layout, just works great.  I recommend this laptop for anyone that is concerned about size and weight.  It is the perfect size.  Amazon always delivers.  I ordered this laptop and Fedex lost it right after they picked it up from Amazon.  When I didn't receive it the next day as scheduled,  I called fedex and they confirmed that it was lost.  I called Amazon,  and even though it took 3 calls to get them to understand the urgency of the issue, they handled it with flying colors.  Thanks Amazon for making it right!",5.0
1110647,B005CWJB5G,"I'm a brand new first time Apple OSX user and this machine is really quite remarkable.  I'm a software developer and i purchased this laptop to use for learning iOS development, and i have to say, it's an impressive device. The form factor is nothing short of amazing. The fit and finish are great.  I love the back lit keyboard, and the large, gesture enabled trackpad.  The screen looks very nice and the SSD makes the machine feel very zippy considering its relatively modest specs. When closed, this laptop and my ipad take up less space in my bag than my 15&#34; dell did all by itself, and together they're much lighter.  It even has a much longer battery life.I've tasted the apple cool-aid and i'm beginning to believe.",5.0
1110648,B005CWJB5G,"Sitting around typing on my macbook air, with a mac mini near and the newest macbook pro nearby,...Ive used this Macbook air now for nearly 2 years, believe or not, its speakers are louder and clearer than the MBP (unless you install the BOOM application to boost volume), and the screen is far superior, not in my opinion, but apple inc. itself admits that even a 2 year old Macbook Air has a superior/sharper screen (samsung made) than the screen on the NEW non-retina Macbook pros. If the SSD 6 seconds to boot doesnt impress you about the MB Air, then the fact that its a SMOKING FAST computer that weighs in right at the level of an IPAD, ....if you want to turn on your computer and do something REAL FAST and do a shutdown and run along in life, then ONLY the Macbook AIR is a go.All the power of a desktop, but FASTER (ssd drive).....lite as an IPAD, easy to pack around without bruising your shoulder. I must have heard at least a 1000 people lament ""jeez, I wish I'd bought an AIR instead of my MBP!"".  No optical drive? Who cares, stick your torrent movies on a $70 1TB HD and pack it around.Its pathetic and laughable that anyone complained about 128GB of HD space when a 1TB portable drive is now around $65! Insanity. Just get a Macbook AIR, you'll be glad you did.The Macbook AIR really is the 'all future laptops will be somewhat like this'., and thats a fact. Conventional HD are slowing dying out as SSD become cheap, and the notion of a MBP in ANY flavour, even the Retina, is a joke. The Retina MBP is useless unless youre a pro photographer or plan on video editing, since it has NO optical drive, you have absolutely and utterly NO purpose in owning a Retina display laptop, NONE.And as far as relative to the MBP retina: As many new Retina MBP users have recently lamented ""hey, my old macbook air is running faster than my new Retina MBP!?""",5.0
